id	filename	md5	size	state
313bb1d1-01dc-4d2a-ac0a-50d6d247d27d	313bb1d1-01dc-4d2a-ac0a-50d6d247d27d/5e879f5e-3253-48fb-906f-0c36c3abe5f0.htseq.counts.gz	66a0c85919263e9c299619b3b50c481a	252931	validated
319524d3-e354-4407-98e8-f9b41e06df84	319524d3-e354-4407-98e8-f9b41e06df84/a7f415b8-fd54-40fd-a143-785dca873d3c.htseq.counts.gz	fc5f9ed00218596b9a3dcc587ce29eac	252949	validated
31afdd90-b09f-429d-9371-16c92c3fa4dd	31afdd90-b09f-429d-9371-16c92c3fa4dd/3ee5534e-db4b-46b4-8d4d-111685eab0c9.htseq.counts.gz	d7c054d8fc556a5ed1b03006d21f898a	251482	validated
32333805-0b11-4c0c-9a75-471bfab0bee8	32333805-0b11-4c0c-9a75-471bfab0bee8/0e88c1e6-6c1a-40e4-865e-b601621d33d1.htseq.counts.gz	a43f43fc1bd0c64b5ef08ac4cb146f44	253389	validated
325cff86-b9c2-4bbe-bb8a-4005fe90bdff	325cff86-b9c2-4bbe-bb8a-4005fe90bdff/432bfb40-6587-4393-89b8-456e639152e8.htseq.counts.gz	011df1fd0bddae26f84d1e8cb7e74867	254541	validated
326e195e-bfb3-4abc-8084-d55a9f5d5a8c	326e195e-bfb3-4abc-8084-d55a9f5d5a8c/00c12b3c-61c9-4d02-bd7e-2067f9a5f5c0.htseq.counts.gz	0d956684d2d2af63492a1a521392d3cd	260804	validated
32a1ca78-025b-4900-b541-39970cfc1aa7	32a1ca78-025b-4900-b541-39970cfc1aa7/d03e50bd-6a01-4df5-835d-443bc87b8520.htseq.counts.gz	acba8e56278d2c30915c658f74e99c41	253798	validated
32fab842-d885-49f8-a7c2-9e52d53b6f2e	32fab842-d885-49f8-a7c2-9e52d53b6f2e/98d62da5-20c1-412a-a75b-9e004574b7ee.htseq.counts.gz	1d4f7bcd8f0a24958253bfa329645f6a	244750	validated
332c12ca-b218-49e2-84bb-1f413a613686	332c12ca-b218-49e2-84bb-1f413a613686/5a8f462d-a749-4542-bf02-f1350fb73599.htseq.counts.gz	954f7ef969d944066907d270edf42f3d	250923	validated
336fea13-819e-4383-83db-1df064c2605b	336fea13-819e-4383-83db-1df064c2605b/c2e72857-11fb-4663-bf9a-bd2089d070fe.htseq.counts.gz	1d06820ec15ee0f08ccb437a114e0c60	264843	validated
33d8a71c-7cb4-4968-89c2-4d3b2c1ae97c	33d8a71c-7cb4-4968-89c2-4d3b2c1ae97c/1d683af7-3492-4250-8347-8e285676c83d.htseq.counts.gz	ca5fe235cc59fe6f2e860a35814b3ac9	249859	validated
33e2fa7e-623f-4912-bdb1-af1828565cc5	33e2fa7e-623f-4912-bdb1-af1828565cc5/31dd0805-728c-4e1e-8ef9-eaf304f91852.htseq.counts.gz	f57a477d69d35498230fd41cb1ae0f66	253000	validated
345af743-aad6-45de-a738-e6def7755b71	345af743-aad6-45de-a738-e6def7755b71/020a0264-e1d5-4957-9abf-df6983845b8a.htseq.counts.gz	d11111b8988cf667fe4a2db7b7ac29b0	253178	validated
35a9c3ab-dc10-4d93-a550-2186dbaa1502	35a9c3ab-dc10-4d93-a550-2186dbaa1502/f0dd3f84-52af-4d84-b911-c12ce87070a5.htseq.counts.gz	0b99aecb2fd28ae342e524dcf25e4d51	252272	validated
36238e70-5b2f-4882-81b7-1ac88e592ad2	36238e70-5b2f-4882-81b7-1ac88e592ad2/a094f020-375a-4f15-8f64-7d2272304acd.htseq.counts.gz	c8d702073200a44112c75d561405583a	258529	validated
369eec9a-1311-468a-b233-4c5f8ce3e12f	369eec9a-1311-468a-b233-4c5f8ce3e12f/a4bf31ea-aae7-45d1-9728-cf40d4c4b7da.htseq.counts.gz	d4dc62de6518fe911cb32bc87efd07b1	246789	validated
36f16512-fd32-478d-a9cd-d78569a5a953	36f16512-fd32-478d-a9cd-d78569a5a953/10ebec51-fa4a-4d65-9c5f-07eb6e399e8f.htseq.counts.gz	cb23d6c68d5882898eeaeabee189da6c	256012	validated
36fc0da6-62e9-49de-b403-162df695ef8d	36fc0da6-62e9-49de-b403-162df695ef8d/3a1ef3a4-f090-47dd-81ee-48469bc3f6ef.htseq.counts.gz	cfadc05c7466b6463710f05691839334	244108	validated
373c6e2a-e463-4e59-a21e-37530f537259	373c6e2a-e463-4e59-a21e-37530f537259/dba87d20-a3ed-4ca3-93f7-0fe979f7923a.htseq.counts.gz	5a67dc7350cd8510d71d7b4f5fd12b02	255950	validated
376f6843-ad87-4a3f-b76a-78eae76efdec	376f6843-ad87-4a3f-b76a-78eae76efdec/27348a04-4203-4990-ba27-4bde0422932b.htseq.counts.gz	d10c25e0609f6c6a30b24a0a21b50206	253616	validated
37c88e74-0dab-4736-ac20-3b3025d16873	37c88e74-0dab-4736-ac20-3b3025d16873/aafeade1-c999-487f-9a76-582f33545eee.htseq.counts.gz	e0b1b84508dc12d5b5a65bf83d71b8f3	252336	validated
38126a07-6469-40e2-8833-41d90d3067b1	38126a07-6469-40e2-8833-41d90d3067b1/a6786f3b-caf0-4e1f-9711-1479b1ae0fdf.htseq.counts.gz	0405e52032ebfe412ad229f05df8a1a1	249729	validated
38162fb9-f917-4c5e-8cac-09041a12fa42	38162fb9-f917-4c5e-8cac-09041a12fa42/e23540e1-f329-4908-a42e-269dd9a87947.htseq.counts.gz	59cfe87c5fc854539fbc146998e8fd17	258458	validated
39311f9a-b39a-4ffc-aeea-660faebbd7f9	39311f9a-b39a-4ffc-aeea-660faebbd7f9/97ae61b2-1b02-4084-a949-8c7dc1073139.htseq.counts.gz	e662d206bc2f139aa6c00156ff7db21a	253495	validated
398c3a67-8783-4539-a7de-532ab30c4fcb	398c3a67-8783-4539-a7de-532ab30c4fcb/679e7bab-b24d-415e-a341-da3955e8d47a.htseq.counts.gz	84d2b873c8db0c263b8bddeef2cc348f	255413	validated
399bccfe-9797-49fc-a492-10596206c68b	399bccfe-9797-49fc-a492-10596206c68b/d72fd13a-564a-4a11-9ced-8c891c91bfb8.htseq.counts.gz	b773e2e9b69ca6bd8f2b8f996728e3c5	262827	validated
399e071a-a64b-49ce-abad-1b7421261471	399e071a-a64b-49ce-abad-1b7421261471/2a3c3b16-84bb-4193-b637-c9e140c720b5.htseq.counts.gz	384500b9499aae6b477574a236f7147d	251347	validated
39b55de6-d4be-451b-9e7d-31da539e67fb	39b55de6-d4be-451b-9e7d-31da539e67fb/f1af54f4-3006-4136-b0db-aec16e2075ec.htseq.counts.gz	39abdc172d593883c879e281c10bde4c	259733	validated
39ec7ba4-3a83-41b1-80b4-af4f50b21401	39ec7ba4-3a83-41b1-80b4-af4f50b21401/9d5c2ed8-443b-4c71-b5b2-d9fc98b322c0.htseq.counts.gz	161d0431b6e600021a1dade22708d1c9	255928	validated
3a4f930e-fe81-40e1-b976-3c60fe74293f	3a4f930e-fe81-40e1-b976-3c60fe74293f/ecc2be0d-e700-4598-9e83-44e0b1a12e01.htseq.counts.gz	9c09acd2d1d48f1a4f97776ddd3f6de6	257984	validated
3b97e2c7-5c28-45ae-91c2-902dfd3a7c9a	3b97e2c7-5c28-45ae-91c2-902dfd3a7c9a/e69a2070-7766-4e4a-89f5-5728e2c9590f.htseq.counts.gz	c9286240a967b4794ec025324ee00c54	260220	validated
3bea8989-71eb-4654-9dee-bf1679a40e8b	3bea8989-71eb-4654-9dee-bf1679a40e8b/884aa7fa-58c7-4ec1-bb3a-5fd7141dff0a.htseq.counts.gz	d2447801f6c9674520e68e3ad0d771e6	259452	validated
3c9f74c8-4364-41a7-b7d1-9d0f8b9c4a84	3c9f74c8-4364-41a7-b7d1-9d0f8b9c4a84/810d7c7d-1e04-4eae-8ae1-049dc111e255.htseq.counts.gz	5246d5d851d56a27abbda6ff09adafa3	259707	validated
3cec76c6-1124-4494-8d57-426a32ec908a	3cec76c6-1124-4494-8d57-426a32ec908a/6134c694-922d-4559-8f55-e03cc58d66dc.htseq.counts.gz	e2509fb619f02eb9be120b21ad0e6bb9	253711	validated
3fb04b43-2076-418a-9994-8ddc21ada10d	3fb04b43-2076-418a-9994-8ddc21ada10d/978e6eae-88e0-4886-8523-baabc7b0764d.htseq.counts.gz	a39885c07484c287280d927d529c12df	256715	validated
3fd3d1ba-67f4-4380-800b-af1d8f39b40c	3fd3d1ba-67f4-4380-800b-af1d8f39b40c/2f3f4579-6282-43a1-9f75-bac712f1f0d6.htseq.counts.gz	1f062c9881f35d6ea433af7a389d3796	259090	validated
3fe4c90d-4144-4fe0-8aee-5f2de724b468	3fe4c90d-4144-4fe0-8aee-5f2de724b468/fe3596cb-7fed-41b9-ae30-caebcf717e6e.htseq.counts.gz	392ecaa764129690fa29fb3903db6ae4	255899	validated
4032d925-8658-4f80-be27-7211b1b5854d	4032d925-8658-4f80-be27-7211b1b5854d/a7d05ea6-aa28-457f-a20b-57e812b614e1.htseq.counts.gz	72fc15e5b54b9f57f4c9958dba7344b2	258313	validated
410e543d-81c9-494a-9d84-60af7b00c2ac	410e543d-81c9-494a-9d84-60af7b00c2ac/b7567499-0820-49d6-9c72-7148d6628172.htseq.counts.gz	9d3cca8486eeb988847e9420b10bd51e	253717	validated
41197e55-30cc-40f4-94d0-930064ac3259	41197e55-30cc-40f4-94d0-930064ac3259/6fe662c3-c2c3-4c70-9f77-5061cea46203.htseq.counts.gz	a1b0e7ed345f5de6413ef89661de1ca5	254208	validated
41c2e1d8-7fd4-425d-b2e1-d2b659d769a2	41c2e1d8-7fd4-425d-b2e1-d2b659d769a2/bf4b7a95-244c-44c1-b5bb-49bc3b6fba68.htseq.counts.gz	2a7dd77e30fcaa1fcb046d30530cd204	250268	validated
42c14f01-2589-428e-b3ee-0ac4cbb2cbe6	42c14f01-2589-428e-b3ee-0ac4cbb2cbe6/fc5bd55f-cdb1-4c96-a91a-513b43e6a99a.htseq.counts.gz	7dbdf8377c6424d92c89c01cdb327548	256338	validated
441b87bc-1c08-4a25-8c3b-a13c6ca80777	441b87bc-1c08-4a25-8c3b-a13c6ca80777/a44076d3-e44f-4668-b088-80a55f1d5ec8.htseq.counts.gz	c42331099a55a79ac39217540479fc62	253163	validated
44354b17-a9cf-485b-be8c-08717e8911ed	44354b17-a9cf-485b-be8c-08717e8911ed/777d1602-66be-4673-b69d-d651abf7bb35.htseq.counts.gz	d9d58a0c92c5285e41e3591e26909b0a	256214	validated
449a2d10-07de-4e5f-a0d7-e7f59bc5c435	449a2d10-07de-4e5f-a0d7-e7f59bc5c435/890031a1-4dae-4f7a-ad43-beacc11f4d90.htseq.counts.gz	40e96bd492c3b1238d684e9d72e8700e	252715	validated
44d2cbcc-4084-4de2-b2bd-fc43a5e2495c	44d2cbcc-4084-4de2-b2bd-fc43a5e2495c/1d5e8f90-0bfc-4a01-b988-925f3c0ec1cf.htseq.counts.gz	7b545d687ba75e52d27b8ffe5a78676e	260984	validated
44e6e2f3-284c-4450-b95b-8783fbbee2d5	44e6e2f3-284c-4450-b95b-8783fbbee2d5/5a715f75-afcd-4255-bbdb-9eaf756a5944.htseq.counts.gz	208476a05b8cdfddd776252b9c04a34c	259449	validated
4635a89c-1635-4406-b196-2fd0610a76bd	4635a89c-1635-4406-b196-2fd0610a76bd/38096336-4257-481c-b653-91804af5b2a1.htseq.counts.gz	afeaf7f8ce49d079ad0ac9b6fdab11e1	255558	validated
473e7d1e-1433-4db1-90b6-05456d2dde48	473e7d1e-1433-4db1-90b6-05456d2dde48/ff975b13-1717-4c41-a653-3a57d702cb2f.htseq.counts.gz	bdef5378d241a5dd16c17d42099ee7db	255151	validated
479e7d6e-d148-4650-9e62-a23762e534a5	479e7d6e-d148-4650-9e62-a23762e534a5/6ede5224-9a84-4ec5-9db2-99fbaf3419b1.htseq.counts.gz	6bddc3ff5ec06495284d1c161debdd39	253814	validated
481383ce-b91b-4051-be71-0742f26cb178	481383ce-b91b-4051-be71-0742f26cb178/d9c7a1f7-f303-4617-b46c-2003e871095b.htseq.counts.gz	2f1f18db7fc09d86c9f61b714a824d76	247647	validated
48a60ec9-abe8-4c67-907d-eefd97b7a107	48a60ec9-abe8-4c67-907d-eefd97b7a107/20c7b2e7-5c7d-412b-af35-915629730b9f.htseq.counts.gz	6943dcf5f67ff187c147fe4246bbd9d9	253421	validated
4922ffa3-33c1-4bd2-bf59-42b7d2694315	4922ffa3-33c1-4bd2-bf59-42b7d2694315/45b50712-c8b3-4f01-9802-a4f30d233d19.htseq.counts.gz	163b72b1e12f0323a03bd7e8a2441ee9	252715	validated
4a78a7c7-3cb3-4965-ad00-15c700cc5c5c	4a78a7c7-3cb3-4965-ad00-15c700cc5c5c/faeef296-5731-4095-b617-18a19e419b3f.htseq.counts.gz	b4ac73a0503067e0a9130e4fb4da23f0	262450	validated
4ac1eb42-7b57-4da2-a49a-15d7da12a9bc	4ac1eb42-7b57-4da2-a49a-15d7da12a9bc/c54adb79-67e1-4dc2-bf30-a947b688460f.htseq.counts.gz	8c0b6828f196ac77324c732b0e607a32	257230	validated
4b04c049-ddb8-40e0-9dc1-40398ad73945	4b04c049-ddb8-40e0-9dc1-40398ad73945/f9e98164-b7e5-4d58-a4ba-d6947d832088.htseq.counts.gz	34adc7c8fce4a7c5dca251545c063d9d	248295	validated
4b074df7-38c0-4092-89bf-0aecd5f9b15b	4b074df7-38c0-4092-89bf-0aecd5f9b15b/d88996bb-af00-4040-b251-29807506ac1f.htseq.counts.gz	29d2f1b804a0f6f575a02a5ebfa64ffb	253035	validated
4b708912-2f27-4ce4-b378-b7cd1497b169	4b708912-2f27-4ce4-b378-b7cd1497b169/8789d75c-8207-44bf-a34e-985440406b34.htseq.counts.gz	18a0911e08cf9afc38671f05586878e7	255321	validated
4bef5c4a-8016-4840-a8dc-25f5e294c9d7	4bef5c4a-8016-4840-a8dc-25f5e294c9d7/f771854c-24cb-499a-b13c-b2fee71bcb39.htseq.counts.gz	515cb28f629764c42acf108589cae673	256336	validated
4c93f570-d3e6-403d-9062-64c9962c6a2e	4c93f570-d3e6-403d-9062-64c9962c6a2e/38a90283-962c-482d-99f1-bcb8cfb568bc.htseq.counts.gz	535c17bc6884d77ed583eb390e79f538	253428	validated
4cbde4be-5de1-4fda-9192-66c2508365e6	4cbde4be-5de1-4fda-9192-66c2508365e6/8236e9a3-ea00-4a0f-923e-40d55c300a83.htseq.counts.gz	057010f19cf2acf73058f89ffa7684e7	252772	validated
4d811789-29f4-4498-b4b2-2cd5456562b2	4d811789-29f4-4498-b4b2-2cd5456562b2/a60560b3-962b-4155-8aa5-46c8a5aaf9fa.htseq.counts.gz	2d537d09944302e219a2dea720c3ed09	254884	validated
4ed00a32-79e3-440c-9550-36954379bee7	4ed00a32-79e3-440c-9550-36954379bee7/21df2113-117e-429d-bf2f-5812800add68.htseq.counts.gz	02df08502a2bb0ddcb9862982974a9ea	259241	validated
4edbdb5b-ed0e-4ddc-8e43-16dd94f09bb6	4edbdb5b-ed0e-4ddc-8e43-16dd94f09bb6/6aa7ae56-0370-41a9-9286-d4795e06cf5a.htseq.counts.gz	7c3b3d07ded3b7700f37992aec9f7724	254387	validated
4eefbccf-876e-4e1f-bec6-6cb67a68bfbe	4eefbccf-876e-4e1f-bec6-6cb67a68bfbe/df573c90-44cf-4409-b92f-f6c8aaf01737.htseq.counts.gz	edae296370a8e38c2a9683ed3910d633	252082	validated
4ef14236-2afa-48b0-a570-66f77a7657d8	4ef14236-2afa-48b0-a570-66f77a7657d8/2692d2ae-3785-49ac-9431-37d36bd5dd21.htseq.counts.gz	484cee72cdebbb57f2b136a1fdeaffb5	252198	validated
4f78d095-8d26-4602-b425-956a6b8bc6c6	4f78d095-8d26-4602-b425-956a6b8bc6c6/66777578-091c-48f6-a0af-81353b58304e.htseq.counts.gz	e9f2b509a258b624596aa9c6a202c125	252470	validated
505ae1cb-2b1d-4d78-89eb-33a115befa9b	505ae1cb-2b1d-4d78-89eb-33a115befa9b/ca8a081c-43f9-4f6b-8736-64eb61cd72aa.htseq.counts.gz	781ce166535d67500d5a6eb07cd1c20b	261198	validated
50b48a7e-8dba-4316-94b2-42f0b1b16e1e	50b48a7e-8dba-4316-94b2-42f0b1b16e1e/bcc63e30-8c08-4767-85a0-69433319bd21.htseq.counts.gz	f9ddefd63b8e36cdcebc7b65ab2de988	255409	validated
50babe1c-7f49-46ba-81a8-4ed21b22cbde	50babe1c-7f49-46ba-81a8-4ed21b22cbde/03bab812-d67c-4dae-93e0-55346525fc99.htseq.counts.gz	9d571bf21dfc567a00a638a8cbce2f08	252353	validated
5100188d-198e-41e8-bc31-15e3c77f3e0a	5100188d-198e-41e8-bc31-15e3c77f3e0a/f577a186-ffc6-402d-9525-0aca8eee4de4.htseq.counts.gz	a842e6dafd55e673ab586172d5af30d3	239893	validated
513c1968-7f30-48f7-b6eb-6fb6c4897760	513c1968-7f30-48f7-b6eb-6fb6c4897760/42fb1a46-4a61-4d2c-a89b-0492e4846d1b.htseq.counts.gz	33de053598c09f46783884794b76acd5	248183	validated
5156a5dd-7a31-4a66-a8c0-49c9b4ad38ba	5156a5dd-7a31-4a66-a8c0-49c9b4ad38ba/2087ef7f-0932-4a43-b402-d401de95f0d6.htseq.counts.gz	db3edfd79056b4f70ab42f566dcf81a0	247631	validated
51bee5b8-361e-4d6c-9f06-74c9a18cc2e5	51bee5b8-361e-4d6c-9f06-74c9a18cc2e5/11ad89e5-bfa7-42bc-8dd4-13a5f745df1a.htseq.counts.gz	f33a7998415c72418edb389df6010095	251638	validated
51cf6da0-aa2e-43cd-b72e-5b5901a93348	51cf6da0-aa2e-43cd-b72e-5b5901a93348/543d90e4-9064-47c2-a68d-fb123f627977.htseq.counts.gz	988aadb3d2ab5717a0c947eb96a8f72c	259435	validated
523519fb-d348-44cf-8238-3f52556b176f	523519fb-d348-44cf-8238-3f52556b176f/3b832dcb-860c-4137-8406-d338bd421bcd.htseq.counts.gz	b8708566338caece51fe0996fcfaa1fd	256068	validated
529a8d34-ddc4-4ce2-8ca7-fe12c708801e	529a8d34-ddc4-4ce2-8ca7-fe12c708801e/ab6f6f5b-f5b2-4da2-ab37-6b9bf6ea0b77.htseq.counts.gz	88320ebfcf70da56082221bde0e8bf1b	252068	validated
52a0e767-d4db-4695-af3b-ec4a16d9fbca	52a0e767-d4db-4695-af3b-ec4a16d9fbca/a8165949-f924-4c32-8ccf-4109d2899e66.htseq.counts.gz	10aaba6c3115c77e8c73f0c850bc4891	253907	validated
52beee18-183c-455c-b4f1-56da25c6fc9f	52beee18-183c-455c-b4f1-56da25c6fc9f/14ce8586-4131-4f56-b516-f640986ba95d.htseq.counts.gz	991c811588a793a64d0d284ceac64c16	260237	validated
53091e59-6615-451d-94d8-0ebc8db24f97	53091e59-6615-451d-94d8-0ebc8db24f97/63404d01-9685-4a55-9319-202e5f5abf79.htseq.counts.gz	5ec7357e9ca5005ad66bb9fb8e340fc0	252510	validated
530c6fb3-1763-4dd2-97e2-1f3ea2347db5	530c6fb3-1763-4dd2-97e2-1f3ea2347db5/567d381b-f753-4975-bbc6-c8daa4ff4530.htseq.counts.gz	9ea164680e3830d70a4fffad0bc68c16	252753	validated
530f71d4-66cb-4db5-a9fd-66eddedd9c40	530f71d4-66cb-4db5-a9fd-66eddedd9c40/37759f54-5e74-48fd-87fe-630270219430.htseq.counts.gz	384341992dbb29b1e3cb96556cd28a3b	259140	validated
5447f2aa-8e21-439c-9d9e-671a751a6f25	5447f2aa-8e21-439c-9d9e-671a751a6f25/1595b26f-d684-4962-b7ee-1f64addc4390.htseq.counts.gz	ee70a1eb91b513b06398c0281fc83409	247286	validated
54c52b1e-aace-4b0e-806b-f603c98f436a	54c52b1e-aace-4b0e-806b-f603c98f436a/382f821a-dcac-4f3f-a180-0af6468e9ebc.htseq.counts.gz	b39f450bd427a775f257cc5e78d99cc1	256210	validated
54c70964-804e-4850-a055-5d986a1d2270	54c70964-804e-4850-a055-5d986a1d2270/302a0272-01f3-41de-9107-554800d6a0c7.htseq.counts.gz	9c50418103316813ede658f790fcadfe	250714	validated
5507ba87-b9be-48c2-b9f6-41e6edd4dbb7	5507ba87-b9be-48c2-b9f6-41e6edd4dbb7/7ac46b6d-5042-4aa9-946d-b75a13d3747f.htseq.counts.gz	04727bc2a95e2ec8bb876cdd32466ab7	257497	validated
5546d647-b1bb-413c-9de2-728d7fc37f66	5546d647-b1bb-413c-9de2-728d7fc37f66/1958cf80-bec7-4b92-9338-7a2da94dfb68.htseq.counts.gz	9875c55d58ab98368a862a7281c4a36e	250518	validated
5566f355-e795-492e-ae03-fdbf87646d89	5566f355-e795-492e-ae03-fdbf87646d89/b8fb3d69-dcf2-4f8a-8960-8a1da00ed95b.htseq.counts.gz	1a04d343b59e392dc070022a7dec64db	257387	validated
55787552-ce71-433e-ba9b-2bfd387891b6	55787552-ce71-433e-ba9b-2bfd387891b6/cc53db99-d81a-490d-b6f2-748a286c9567.htseq.counts.gz	7382e2b7d8e976dd70f869a163a1b74f	252193	validated
55e0c52f-8c8e-4200-8f40-f287c07d318e	55e0c52f-8c8e-4200-8f40-f287c07d318e/b1fc4b98-8e85-442e-9204-d4e5dd4e6bc5.htseq.counts.gz	7c6655bd833465f59cc945e152e2de7b	258731	validated
564b4d8b-226e-4acd-801a-4247e4f12302	564b4d8b-226e-4acd-801a-4247e4f12302/34e77fac-9e4b-481c-9a6c-a1b5f0916f06.htseq.counts.gz	f2ed3f963ad58271fdb4b7c719a1cd52	253286	validated
567a7134-365f-41e4-8e17-5e63c03220c4	567a7134-365f-41e4-8e17-5e63c03220c4/2879c545-184a-4e1e-b476-b824e2121389.htseq.counts.gz	52504326c871a1bbec137f44a36621b0	260319	validated
5802775f-b9e4-4b54-a437-b5c112f04ce8	5802775f-b9e4-4b54-a437-b5c112f04ce8/84d835ed-9e38-4fb0-8596-df882698107d.htseq.counts.gz	697a9fd2b5e9a5f267ed887e3deb0cbf	257900	validated
58083a19-bee0-4fac-84b9-807b9e1f8a34	58083a19-bee0-4fac-84b9-807b9e1f8a34/2147de22-3a52-490d-a4f6-32f6637ca24f.htseq.counts.gz	93a3604ff4010a76bfb4f3b71a1d726d	253921	validated
583bb6c5-1cca-45aa-9ba2-cc8bc61c9a4a	583bb6c5-1cca-45aa-9ba2-cc8bc61c9a4a/543ed507-fee0-40b6-9a99-e59310620d63.htseq.counts.gz	7b6966004351677f120df93cb67b0e08	261429	validated
58eefdc7-1bcc-4348-972a-b71fed6f6554	58eefdc7-1bcc-4348-972a-b71fed6f6554/d20be26f-6289-4b94-8724-e63e3f0bca1f.htseq.counts.gz	9026654686d3c19cec0788d8c33ad414	255249	validated
5944024f-7687-4b2c-a9e2-ca42e6612f97	5944024f-7687-4b2c-a9e2-ca42e6612f97/a87961f7-7a05-4248-a683-7047af4ea194.htseq.counts.gz	3ccfecf2ec017e247611651da1742e47	249215	validated
59c0b8f1-749f-4204-95ff-fb93bd9a641f	59c0b8f1-749f-4204-95ff-fb93bd9a641f/b05e09d9-71f6-4f2d-a7de-83bc7f5131a4.htseq.counts.gz	1e3cc6238032f8556445a3a89ec18d1a	257851	validated
59c18f1a-9a73-444e-b8db-d4b1ff00f486	59c18f1a-9a73-444e-b8db-d4b1ff00f486/01ae4201-f15c-4790-a7ea-41290808c5fa.htseq.counts.gz	6b9ff5834c9419480444b1a9cfc1c9a2	252320	validated
5ab8d619-fd3f-4470-83d7-d18674e1dab5	5ab8d619-fd3f-4470-83d7-d18674e1dab5/6f141f5b-bf1e-4b4b-8a9e-b4edb0d5cbd9.htseq.counts.gz	f12cd0aa8be797d678479f7bfa6d5488	253252	validated
5b3de248-af0e-4989-82d8-62b39c3ad03f	5b3de248-af0e-4989-82d8-62b39c3ad03f/73516997-7254-47d2-84b5-6d81bc84c077.htseq.counts.gz	15738ca109718fc7903e9a24f08487c1	257599	validated
5b8fe43c-525f-4606-8e0d-05c9a77e6155	5b8fe43c-525f-4606-8e0d-05c9a77e6155/ecbab673-6313-4396-86aa-b06c67513c3b.htseq.counts.gz	4d9f58ca3bcf43c10ab0b840ee7274ce	253196	validated
5b9aec7f-1288-4ce8-a64c-f691f7e70971	5b9aec7f-1288-4ce8-a64c-f691f7e70971/17f1e25d-0177-4bf8-93c1-8d80a41b3164.htseq.counts.gz	1dd8bccc6bb4f3c3cd67402f6d2b7c4d	258677	validated
5b9f2d61-9ff8-41c8-b944-e52a21137409	5b9f2d61-9ff8-41c8-b944-e52a21137409/baec18f7-38ab-469f-bdb9-8ff04883679f.htseq.counts.gz	a4866dbd3593439f0a34ba05839e914b	252377	validated
5be42516-6169-4d3e-9b23-eae43b6ea61e	5be42516-6169-4d3e-9b23-eae43b6ea61e/991273f3-2fd9-4c40-b6b3-2d8676b210de.htseq.counts.gz	60cae7945163caf88d50c2292340538e	255070	validated
5e4711a7-9e19-40c8-81bf-9b41e1bc56ad	5e4711a7-9e19-40c8-81bf-9b41e1bc56ad/ef6b65f8-e67d-4584-9042-8ae5dbdc845a.htseq.counts.gz	98c11d27b742a1769279c8f6afeadda4	256832	validated
5eee6364-e788-4109-bc9c-569d43bd096b	5eee6364-e788-4109-bc9c-569d43bd096b/677fb228-6830-4402-9eda-c4a0e975c189.htseq.counts.gz	674cf617d2e1fc930564b31b4c056526	257655	validated
5fd3546f-a615-455b-b267-1795ad2a6283	5fd3546f-a615-455b-b267-1795ad2a6283/22b2ac9e-b6d4-415e-b7ab-7c3c85c8d215.htseq.counts.gz	2fdf822e29128489704622624d050551	254567	validated
607df120-06ba-4e47-89bb-fb472451d77d	607df120-06ba-4e47-89bb-fb472451d77d/188c9f08-978b-4e15-bc70-b0c6e9563e3d.htseq.counts.gz	5d8c7bf26bd2bd2d776ac2c8b023af5f	254085	validated
60c016f7-e8de-41aa-9e77-4f10f94c3ae4	60c016f7-e8de-41aa-9e77-4f10f94c3ae4/f00b69a3-c3d2-4499-b337-abbce3e48f9b.htseq.counts.gz	371da56293fbcda0b6a7a05c359b424e	252255	validated
60d1dfdb-b77a-4b68-baf3-02055ba74154	60d1dfdb-b77a-4b68-baf3-02055ba74154/a842f65f-8e47-4ddb-81aa-a4acff6b4963.htseq.counts.gz	c4860fecc2c9741b094d0a1aacdbd8b6	255271	validated
6174bf32-7dd1-4860-b220-793756346901	6174bf32-7dd1-4860-b220-793756346901/aa0e4550-bfd3-4258-b5cb-9abe2de4a3e7.htseq.counts.gz	90f90103a9656fa105e76a55d7a28635	253581	validated
61b41e2a-a030-48a4-9f5a-53c41d9a8907	61b41e2a-a030-48a4-9f5a-53c41d9a8907/ce8ba3ad-630f-4bc7-b8a1-cf8cc5f45839.htseq.counts.gz	73c647ed986107342f8d89181e21c121	256964	validated
62c0def0-68e3-4c86-a26e-f9e442620da3	62c0def0-68e3-4c86-a26e-f9e442620da3/45128466-9a14-4348-97f1-d08af79acbba.htseq.counts.gz	f59cbf9390fcb47548610b59ab05e8d2	257076	validated
62cb41b1-8960-4fa2-8f74-38dd174af004	62cb41b1-8960-4fa2-8f74-38dd174af004/1ef78255-1b5c-42af-aa81-128c1b009114.htseq.counts.gz	4e139effd7c17a3b6f8c8a2dcf1ba2f5	254786	validated
634bb31d-2277-4e91-a1e9-cb5824dea2b1	634bb31d-2277-4e91-a1e9-cb5824dea2b1/6e2447ba-25fb-4c53-bf2f-4ee1e3642da2.htseq.counts.gz	366128808a96436db4746cc3cf6ec5da	262470	validated
635296ad-56b8-4178-bf09-3399e14e3b94	635296ad-56b8-4178-bf09-3399e14e3b94/0cbf5cd6-30b6-4121-9f51-e85229b54fe5.htseq.counts.gz	d9b99ad7a9511c20d88d4310a1493eb1	255209	validated
